exp,file_num,event_type,start_time_file_sec,stop_time_file_sec,start_time_experiment,stop_time_experiment,start_time_experiment_sec,stop_time_experiment_sec,start_time_real,stop_time_real,RMS_arena_1,RMS_arena_2,RMS_underground,channel,assigned_location,duration_sec,bout_id,position_in_bout
211,9,alarm,231.825,231.925,00:57:51.825,00:57:51.925,3471.82528,3471.925368,2025-03-12 16:43:41.825280,2025-03-12 16:43:41.925368,-46.99958,-46.959015,-20.427174,30,underground,0.1,31.0,112.0
211,9,alarm,232.359,232.461,00:57:52.359,00:57:52.461,3472.358656,3472.46092,2025-03-12 16:43:42.358656,2025-03-12 16:43:42.460920,-48.716797,-49.07818,-22.023737,30,underground,0.102,31.0,113.0
211,9,alarm,232.97,233.045,00:57:52.970,00:57:53.045,3472.970368,3473.04524,2025-03-12 16:43:42.970368,2025-03-12 16:43:43.045240,-47.907257,-48.57036,-21.993477,30,underground,0.075,31.0,114.0
211,9,alarm,232.994,233.026,00:57:52.994,00:57:53.026,3472.994176,3473.026168,2025-03-12 16:43:42.994176,2025-03-12 16:43:43.026168,-47.451702,-49.626778,-19.717419,10,underground,0.032,31.0,115.0
211,9,alarm,233.534,233.602,00:57:53.534,00:57:53.602,3473.533568,3473.601912,2025-03-12 16:43:43.533568,2025-03-12 16:43:43.601912,-48.335114,-50.357014,-22.077742,30,underground,0.068,31.0,116.0
211,9,alarm,234.135,234.232,00:57:54.135,00:57:54.232,3474.134912,3474.232312,2025-03-12 16:43:44.134912,2025-03-12 16:43:44.232312,-47.245094,-47.39447,-19.19439,30,underground,0.097,31.0,117.0
211,9,alarm,234.794,234.871,00:57:54.794,00:57:54.871,3474.7936,3474.87116,2025-03-12 16:43:44.793600,2025-03-12 16:43:44.871160,-47.565647,-48.055702,-19.603842,30,underground,0.078,31.0,118.0
211,9,alarm,235.017,235.085,00:57:55.017,00:57:55.085,3475.01696,3475.084792,2025-03-12 16:43:45.016960,2025-03-12 16:43:45.084792,-50.86853,-53.405663,-21.073692,30,underground,0.068,31.0,119.0
211,9,alarm,235.395,235.428,00:57:55.395,00:57:55.428,3475.39456,3475.427576,2025-03-12 16:43:45.394560,2025-03-12 16:43:45.427576,-48.95843,-48.10341,-24.138535,30,underground,0.033,31.0,120.0
211,9,alarm,235.935,236.033,00:57:55.935,00:57:56.033,3475.93472,3476.0334,2025-03-12 16:43:45.934720,2025-03-12 16:43:46.033400,-48.56143,-49.17457,-21.486794,30,underground,0.099,31.0,121.0
211,9,alarm,236.536,236.615,00:57:56.536,00:57:56.615,3476.536448,3476.614648,2025-03-12 16:43:46.536448,2025-03-12 16:43:46.614648,-48.602997,-49.002403,-20.435198,30,underground,0.078,31.0,122.0
211,9,alarm,237.13,237.19,00:57:57.130,00:57:57.190,3477.129856,3477.18988,2025-03-12 16:43:47.129856,2025-03-12 16:43:47.189880,-50.13033,-51.459545,-21.74881,30,underground,0.06,31.0,123.0
211,9,alarm,237.275,237.411,00:57:57.275,00:57:57.411,3477.274624,3477.410552,2025-03-12 16:43:47.274624,2025-03-12 16:43:47.410552,-51.595768,-52.006897,-27.56047,30,underground,0.136,31.0,124.0
211,9,alarm,238.225,238.273,00:57:58.225,00:57:58.273,3478.224896,3478.272504,2025-03-12 16:43:48.224896,2025-03-12 16:43:48.272504,-48.862038,-47.9448,-24.813463,30,underground,0.048,31.0,125.0
211,9,alarm,238.351,238.392,00:57:58.351,00:57:58.392,3478.351104,3478.392312,2025-03-12 16:43:48.351104,2025-03-12 16:43:48.392312,-48.192425,-48.128075,-23.943195,30,underground,0.041,31.0,126.0
211,9,alarm,238.873,238.891,00:57:58.873,00:57:58.891,3478.87296,3478.890744,2025-03-12 16:43:48.872960,2025-03-12 16:43:48.890744,-48.051754,-45.705418,-32.681118,30,underground,0.018,31.0,127.0
211,9,alarm,239.646,239.695,00:57:59.646,00:57:59.695,3479.645568,3479.695096,2025-03-12 16:43:49.645568,2025-03-12 16:43:49.695096,-50.76202,-51.49267,-26.31193,30,underground,0.05,31.0,128.0
211,9,alarm,240.099,240.139,00:58:00.099,00:58:00.139,3480.099328,3480.138744,2025-03-12 16:43:50.099328,2025-03-12 16:43:50.138744,-47.97448,-48.087353,-24.209454,30,underground,0.039,31.0,129.0
211,9,alarm,240.629,240.71,00:58:00.629,00:58:00.710,3480.629248,3480.710008,2025-03-12 16:43:50.629248,2025-03-12 16:43:50.710008,-49.50819,-50.34346,-21.194626,30,underground,0.081,31.0,130.0
211,9,alarm,241.211,241.325,00:58:01.211,00:58:01.325,3481.211008,3481.324664,2025-03-12 16:43:51.211008,2025-03-12 16:43:51.324664,-48.667053,-48.46051,-22.26284,30,underground,0.114,31.0,131.0
211,9,alarm,241.818,241.848,00:58:01.818,00:58:01.848,3481.818368,3481.847928,2025-03-12 16:43:51.818368,2025-03-12 16:43:51.847928,-50.328938,-50.452938,-25.263107,30,underground,0.03,31.0,132.0
211,9,alarm,242.427,242.457,00:58:02.427,00:58:02.457,3482.427264,3482.456824,2025-03-12 16:43:52.427264,2025-03-12 16:43:52.456824,-47.56524,-46.26583,-21.109608,30,underground,0.03,31.0,133.0
211,9,alarm,243.037,243.064,00:58:03.037,00:58:03.064,3483.0368,3483.063928,2025-03-12 16:43:53.036800,2025-03-12 16:43:53.063928,-47.18316,-46.37831,-34.581356,30,underground,0.027,31.0,134.0
211,9,alarm,243.542,243.616,00:58:03.542,00:58:03.616,3483.541632,3483.615992,2025-03-12 16:43:53.541632,2025-03-12 16:43:53.615992,-49.05406,-49.62375,-20.457842,30,underground,0.074,31.0,135.0
211,9,alarm,244.174,244.25,00:58:04.174,00:58:04.250,3484.17408,3484.249592,2025-03-12 16:43:54.174080,2025-03-12 16:43:54.249592,-47.638073,-47.718628,-20.82181,30,underground,0.076,31.0,136.0
211,9,alarm,244.74,244.827,00:58:04.740,00:58:04.827,3484.740352,3484.826872,2025-03-12 16:43:54.740352,2025-03-12 16:43:54.826872,-48.188263,-47.9541,-21.78029,30,underground,0.087,31.0,137.0
211,9,alarm,245.347,245.399,00:58:05.347,00:58:05.399,3485.347456,3485.398904,2025-03-12 16:43:55.347456,2025-03-12 16:43:55.398904,-48.741447,-48.66215,-22.008945,30,underground,0.051,31.0,138.0
211,9,alarm,245.907,245.989,00:58:05.907,00:58:05.989,3485.90656,3485.989112,2025-03-12 16:43:55.906560,2025-03-12 16:43:55.989112,-47.89114,-47.16938,-20.460043,30,underground,0.083,31.0,139.0
211,9,alarm,246.495,246.549,00:58:06.495,00:58:06.549,3486.494848,3486.5486,2025-03-12 16:43:56.494848,2025-03-12 16:43:56.548600,-49.378113,-49.846806,-21.845188,30,underground,0.054,31.0,140.0
211,9,alarm,247.059,247.125,00:58:07.059,00:58:07.125,3487.059456,3487.124856,2025-03-12 16:43:57.059456,2025-03-12 16:43:57.124856,-49.0099,-49.006542,-22.801142,30,underground,0.065,31.0,141.0
211,9,alarm,247.622,247.687,00:58:07.622,00:58:07.687,3487.6224,3487.686776,2025-03-12 16:43:57.622400,2025-03-12 16:43:57.686776,-48.644543,-48.433464,-21.052954,30,underground,0.064,31.0,142.0
211,9,alarm,248.205,248.279,00:58:08.205,00:58:08.279,3488.205184,3488.279288,2025-03-12 16:43:58.205184,2025-03-12 16:43:58.279288,-49.127182,-49.53184,-21.987906,30,underground,0.074,31.0,143.0
211,9,alarm,248.755,248.828,00:58:08.755,00:58:08.828,3488.755072,3488.828408,2025-03-12 16:43:58.755072,2025-03-12 16:43:58.828408,-47.064594,-46.676655,-20.239191,30,underground,0.073,31.0,144.0
211,9,alarm,249.395,249.476,00:58:09.395,00:58:09.476,3489.394816,3489.476216,2025-03-12 16:43:59.394816,2025-03-12 16:43:59.476216,-48.56404,-48.862553,-21.69173,30,underground,0.081,31.0,145.0
211,9,alarm,249.996,250.061,00:58:09.996,00:58:10.061,3489.996416,3490.061304,2025-03-12 16:43:59.996416,2025-03-12 16:44:00.061304,-48.77053,-48.737434,-19.288275,30,underground,0.065,31.0,146.0
211,9,alarm,250.581,250.643,00:58:10.581,00:58:10.643,3490.580608,3490.642808,2025-03-12 16:44:00.580608,2025-03-12 16:44:00.642808,-50.046417,-50.13248,-19.88541,30,underground,0.062,31.0,147.0
211,9,alarm,251.159,251.223,00:58:11.159,00:58:11.223,3491.159296,3491.223288,2025-03-12 16:44:01.159296,2025-03-12 16:44:01.223288,-47.659267,-47.316605,-19.510118,30,underground,0.064,31.0,148.0
211,9,alarm,251.762,251.831,00:58:11.762,00:58:11.831,3491.761664,3491.83116,2025-03-12 16:44:01.761664,2025-03-12 16:44:01.831160,-48.047577,-47.905163,-20.360493,30,underground,0.069,31.0,149.0
211,9,alarm,252.336,252.423,00:58:12.336,00:58:12.423,3492.336128,3492.423288,2025-03-12 16:44:02.336128,2025-03-12 16:44:02.423288,-47.30477,-46.965996,-21.516327,30,underground,0.087,31.0,150.0
211,9,alarm,252.955,253.032,00:58:12.955,00:58:13.032,3492.955008,3493.032184,2025-03-12 16:44:02.955008,2025-03-12 16:44:03.032184,-48.78665,-48.403603,-19.524689,30,underground,0.077,31.0,151.0
211,9,alarm,253.529,253.605,00:58:13.529,00:58:13.605,3493.528832,3493.605368,2025-03-12 16:44:03.528832,2025-03-12 16:44:03.605368,-49.246147,-49.31218,-20.788,30,underground,0.077,31.0,152.0
211,9,alarm,254.115,254.159,00:58:14.115,00:58:14.159,3494.114816,3494.159352,2025-03-12 16:44:04.114816,2025-03-12 16:44:04.159352,-49.623722,-49.395325,-25.359934,30,underground,0.045,31.0,153.0
211,9,alarm,254.69,254.739,00:58:14.690,00:58:14.739,3494.690432,3494.73868,2025-03-12 16:44:04.690432,2025-03-12 16:44:04.738680,-49.216774,-48.39336,-24.599445,30,underground,0.048,31.0,154.0
211,9,alarm,255.331,255.389,00:58:15.331,00:58:15.389,3495.330944,3495.38892,2025-03-12 16:44:05.330944,2025-03-12 16:44:05.388920,-49.824623,-50.824738,-20.971663,30,underground,0.058,31.0,155.0
211,9,alarm,255.908,255.996,00:58:15.908,00:58:15.996,3495.908352,3495.996024,2025-03-12 16:44:05.908352,2025-03-12 16:44:05.996024,-48.38428,-48.27892,-20.573692,30,underground,0.088,31.0,156.0
211,9,alarm,256.513,256.554,00:58:16.513,00:58:16.554,3496.513152,3496.554232,2025-03-12 16:44:06.513152,2025-03-12 16:44:06.554232,-47.829178,-47.301785,-20.898212,30,underground,0.041,31.0,157.0
211,9,alarm,257.115,257.159,00:58:17.115,00:58:17.159,3497.114624,3497.158904,2025-03-12 16:44:07.114624,2025-03-12 16:44:07.158904,-49.72214,-50.21499,-19.454296,30,underground,0.044,31.0,158.0
211,9,alarm,257.202,257.224,00:58:17.202,00:58:17.224,3497.201792,3497.2238,2025-03-12 16:44:07.201792,2025-03-12 16:44:07.223800,-48.689655,-49.503937,-18.022572,30,underground,0.022,31.0,159.0
211,9,alarm,257.699,257.755,00:58:17.699,00:58:17.755,3497.699072,3497.755384,2025-03-12 16:44:07.699072,2025-03-12 16:44:07.755384,-48.78765,-49.220863,-19.810883,30,underground,0.056,31.0,160.0
211,9,alarm,258.319,258.367,00:58:18.319,00:58:18.367,3498.31872,3498.366584,2025-03-12 16:44:08.318720,2025-03-12 16:44:08.366584,-50.039818,-50.697586,-18.340393,30,underground,0.048,31.0,161.0
211,9,alarm,258.899,258.933,00:58:18.899,00:58:18.933,3498.899072,3498.933496,2025-03-12 16:44:08.899072,2025-03-12 16:44:08.933496,-47.93976,-47.60229,-20.821918,30,underground,0.034,31.0,162.0
211,9,alarm,259.419,259.511,00:58:19.419,00:58:19.511,3499.418752,3499.511032,2025-03-12 16:44:09.418752,2025-03-12 16:44:09.511032,-49.40481,-49.0341,-21.54484,30,underground,0.092,31.0,163.0
211,9,alarm,260.03,260.099,00:58:20.030,00:58:20.099,3500.030464,3500.098808,2025-03-12 16:44:10.030464,2025-03-12 16:44:10.098808,-49.120987,-49.691902,-20.328815,30,underground,0.068,31.0,164.0
211,9,alarm,260.613,260.646,00:58:20.613,00:58:20.646,3500.613248,3500.646264,2025-03-12 16:44:10.613248,2025-03-12 16:44:10.646264,-50.170593,-50.003582,-28.098656,30,underground,0.033,31.0,165.0
211,9,alarm,261.236,261.338,00:58:21.236,00:58:21.338,3501.235584,3501.338232,2025-03-12 16:44:11.235584,2025-03-12 16:44:11.338232,-50.101963,-50.10868,-21.514025,30,underground,0.103,31.0,166.0
211,9,alarm,262.436,262.486,00:58:22.436,00:58:22.486,3502.43584,3502.485752,2025-03-12 16:44:12.435840,2025-03-12 16:44:12.485752,-49.242462,-48.66169,-23.672699,30,underground,0.05,31.0,167.0
211,9,alarm,263.022,263.075,00:58:23.022,00:58:23.075,3503.022464,3503.075448,2025-03-12 16:44:13.022464,2025-03-12 16:44:13.075448,-48.840504,-48.444176,-24.904472,30,underground,0.053,31.0,168.0
211,9,alarm,263.644,263.659,00:58:23.644,00:58:23.659,3503.644416,3503.659256,2025-03-12 16:44:13.644416,2025-03-12 16:44:13.659256,-47.23988,-47.539124,-23.798859,30,underground,0.015,31.0,169.0
211,9,alarm,264.238,264.266,00:58:24.238,00:58:24.266,3504.237824,3504.265592,2025-03-12 16:44:14.237824,2025-03-12 16:44:14.265592,-49.196053,-48.2758,-23.717604,30,underground,0.028,31.0,170.0
211,9,alarm,264.876,264.903,00:58:24.876,00:58:24.903,3504.87552,3504.903032,2025-03-12 16:44:14.875520,2025-03-12 16:44:14.903032,-48.98931,-47.840466,-27.957087,30,underground,0.028,31.0,171.0
211,9,alarm,266.23,266.248,00:58:26.230,00:58:26.248,3506.229504,3506.247928,2025-03-12 16:44:16.229504,2025-03-12 16:44:16.247928,-47.749886,-47.877277,-26.00311,30,underground,0.018,31.0,172.0
211,9,alarm,266.825,266.865,00:58:26.825,00:58:26.865,3506.82496,3506.865144,2025-03-12 16:44:16.824960,2025-03-12 16:44:16.865144,-47.838245,-47.136467,-19.445778,30,underground,0.04,31.0,173.0
211,9,alarm,267.34,267.422,00:58:27.340,00:58:27.422,3507.33952,3507.422328,2025-03-12 16:44:17.339520,2025-03-12 16:44:17.422328,-48.905273,-49.373627,-20.577854,30,underground,0.083,31.0,174.0
211,9,alarm,267.943,268.033,00:58:27.943,00:58:28.033,3507.942784,3508.033016,2025-03-12 16:44:17.942784,2025-03-12 16:44:18.033016,-49.396103,-49.373856,-21.887825,30,underground,0.09,31.0,175.0
211,9,alarm,268.534,268.597,00:58:28.534,00:58:28.597,3508.5344,3508.597112,2025-03-12 16:44:18.534400,2025-03-12 16:44:18.597112,-49.365746,-49.746784,-21.170483,30,underground,0.063,31.0,176.0
211,9,alarm,269.081,269.131,00:58:29.081,00:58:29.131,3509.08096,3509.131,2025-03-12 16:44:19.080960,2025-03-12 16:44:19.131000,-49.41545,-49.87753,-20.198204,30,underground,0.05,31.0,177.0
211,9,alarm,269.643,269.714,00:58:29.643,00:58:29.714,3509.643008,3509.714168,2025-03-12 16:44:19.643008,2025-03-12 16:44:19.714168,-47.08397,-47.17558,-19.576317,30,underground,0.071,31.0,178.0
211,9,alarm,270.21,270.266,00:58:30.210,00:58:30.266,3510.210048,3510.26572,2025-03-12 16:44:20.210048,2025-03-12 16:44:20.265720,-48.25224,-47.752068,-19.868843,30,underground,0.056,31.0,179.0
211,9,alarm,270.767,270.834,00:58:30.767,00:58:30.834,3510.766976,3510.833784,2025-03-12 16:44:20.766976,2025-03-12 16:44:20.833784,-49.141968,-48.93101,-20.365515,30,underground,0.067,31.0,180.0
211,9,alarm,271.371,271.417,00:58:31.371,00:58:31.417,3511.37088,3511.416824,2025-03-12 16:44:21.370880,2025-03-12 16:44:21.416824,-51.470444,-52.54967,-21.853697,30,underground,0.046,31.0,181.0
211,9,alarm,271.95,272.021,00:58:31.950,00:58:32.021,3511.950208,3512.021112,2025-03-12 16:44:21.950208,2025-03-12 16:44:22.021112,-48.969345,-48.6744,-18.771032,30,underground,0.071,31.0,182.0
211,9,alarm,272.5,272.548,00:58:32.500,00:58:32.548,3512.49984,3512.548088,2025-03-12 16:44:22.499840,2025-03-12 16:44:22.548088,-48.504845,-48.335747,-21.21959,30,underground,0.048,31.0,183.0
211,9,alarm,273.044,273.088,00:58:33.044,00:58:33.088,3513.043968,3513.087608,2025-03-12 16:44:23.043968,2025-03-12 16:44:23.087608,-52.31148,-53.075806,-20.68401,30,underground,0.044,31.0,184.0
211,9,alarm,273.654,273.714,00:58:33.654,00:58:33.714,3513.654016,3513.713656,2025-03-12 16:44:23.654016,2025-03-12 16:44:23.713656,-48.049095,-47.63114,-19.878807,30,underground,0.06,31.0,185.0
211,9,alarm,274.773,274.831,00:58:34.773,00:58:34.831,3514.772864,3514.831224,2025-03-12 16:44:24.772864,2025-03-12 16:44:24.831224,-49.93332,-49.792362,-23.71211,30,underground,0.058,31.0,186.0
211,9,alarm,275.33,275.401,00:58:35.330,00:58:35.401,3515.330176,3515.401208,2025-03-12 16:44:25.330176,2025-03-12 16:44:25.401208,-50.04303,-50.36931,-21.188408,30,underground,0.071,31.0,187.0
211,9,alarm,275.901,275.944,00:58:35.901,00:58:35.944,3515.900672,3515.944184,2025-03-12 16:44:25.900672,2025-03-12 16:44:25.944184,-48.437416,-48.526035,-20.297392,30,underground,0.044,31.0,188.0
211,9,alarm,276.469,276.508,00:58:36.469,00:58:36.508,3516.469248,3516.508152,2025-03-12 16:44:26.469248,2025-03-12 16:44:26.508152,-50.562622,-51.106224,-20.693533,30,underground,0.039,31.0,189.0
211,9,alarm,277.025,277.074,00:58:37.025,00:58:37.074,3517.024768,3517.073528,2025-03-12 16:44:27.024768,2025-03-12 16:44:27.073528,-49.428402,-49.440735,-21.075716,30,underground,0.049,31.0,190.0
211,9,alarm,277.588,277.63,00:58:37.588,00:58:37.630,3517.587712,3517.630456,2025-03-12 16:44:27.587712,2025-03-12 16:44:27.630456,-48.61319,-48.31353,-19.133718,30,underground,0.043,31.0,191.0
211,9,alarm,278.173,278.214,00:58:38.173,00:58:38.214,3518.172928,3518.213624,2025-03-12 16:44:28.172928,2025-03-12 16:44:28.213624,-49.175804,-49.26907,-20.963844,30,underground,0.041,31.0,192.0
211,9,alarm,278.731,278.782,00:58:38.731,00:58:38.782,3518.730752,3518.781688,2025-03-12 16:44:28.730752,2025-03-12 16:44:28.781688,-49.37695,-49.389694,-20.881336,30,underground,0.051,31.0,193.0
211,9,alarm,279.262,279.311,00:58:39.262,00:58:39.311,3519.261952,3519.31084,2025-03-12 16:44:29.261952,2025-03-12 16:44:29.310840,-49.572624,-49.700245,-21.044722,30,underground,0.049,31.0,194.0
211,9,alarm,279.853,279.901,00:58:39.853,00:58:39.901,3519.853056,3519.90092,2025-03-12 16:44:29.853056,2025-03-12 16:44:29.900920,-51.38493,-51.98471,-21.116062,30,underground,0.048,31.0,195.0
211,9,alarm,280.478,280.518,00:58:40.478,00:58:40.518,3520.477568,3520.518392,2025-03-12 16:44:30.477568,2025-03-12 16:44:30.518392,-50.62805,-51.272243,-20.755894,30,underground,0.041,31.0,196.0
211,9,alarm,281.014,281.059,00:58:41.014,00:58:41.059,3521.014016,3521.058552,2025-03-12 16:44:31.014016,2025-03-12 16:44:31.058552,-51.183125,-51.797592,-21.487373,30,underground,0.045,31.0,197.0
211,9,alarm,281.621,281.694,00:58:41.621,00:58:41.694,3521.621376,3521.694456,2025-03-12 16:44:31.621376,2025-03-12 16:44:31.694456,-48.149063,-48.36925,-20.73175,30,underground,0.073,31.0,198.0
211,9,alarm,282.195,282.231,00:58:42.195,00:58:42.231,3522.1952,3522.231416,2025-03-12 16:44:32.195200,2025-03-12 16:44:32.231416,-49.145393,-48.800377,-22.536127,30,underground,0.036,31.0,199.0
211,9,alarm,282.749,282.766,00:58:42.749,00:58:42.766,3522.748672,3522.766072,2025-03-12 16:44:32.748672,2025-03-12 16:44:32.766072,-48.52739,-47.881317,-21.559628,30,underground,0.017,31.0,200.0
211,9,alarm,284.382,284.439,00:58:44.382,00:58:44.439,3524.381952,3524.439416,2025-03-12 16:44:34.381952,2025-03-12 16:44:34.439416,-50.660343,-50.688305,-20.68251,30,underground,0.057,31.0,201.0
211,9,alarm,284.944,285.011,00:58:44.944,00:58:45.011,3524.944384,3525.011192,2025-03-12 16:44:34.944384,2025-03-12 16:44:35.011192,-49.803143,-50.24674,-22.500168,30,underground,0.067,31.0,202.0
211,9,alarm,286.727,286.777,00:58:46.727,00:58:46.777,3526.726784,3526.77708,2025-03-12 16:44:36.726784,2025-03-12 16:44:36.777080,-49.5867,-49.897236,-33.028217,30,underground,0.05,31.0,203.0
211,9,alarm,287.65,287.714,00:58:47.650,00:58:47.714,3527.649664,3527.713912,2025-03-12 16:44:37.649664,2025-03-12 16:44:37.713912,-51.066475,-51.66882,-21.594687,30,underground,0.064,31.0,204.0
211,9,alarm,289.748,289.872,00:58:49.748,00:58:49.872,3529.74784,3529.87212,2025-03-12 16:44:39.747840,2025-03-12 16:44:39.872120,-52.140854,-53.231224,-25.793562,30,underground,0.124,31.0,205.0
211,9,alarm,290.086,290.122,00:58:50.086,00:58:50.122,3530.086016,3530.121592,2025-03-12 16:44:40.086016,2025-03-12 16:44:40.121592,-50.39753,-50.409927,-28.197096,30,underground,0.036,31.0,206.0
211,9,alarm,291.263,291.305,00:58:51.263,00:58:51.305,3531.26272,3531.304952,2025-03-12 16:44:41.262720,2025-03-12 16:44:41.304952,-50.093613,-49.841827,-26.038826,30,underground,0.042,31.0,207.0
211,9,alarm,292.375,292.435,00:58:52.375,00:58:52.435,3532.374784,3532.435064,2025-03-12 16:44:42.374784,2025-03-12 16:44:42.435064,-51.202503,-51.42338,-24.262974,30,underground,0.06,31.0,208.0
211,9,alarm,295.023,295.047,00:58:55.023,00:58:55.047,3535.023104,3535.04716,2025-03-12 16:44:45.023104,2025-03-12 16:44:45.047160,-49.969944,-49.360237,-31.62668,30,underground,0.024,31.0,209.0
211,9,alarm,296.699,296.717,00:58:56.699,00:58:56.717,3536.698624,3536.71692,2025-03-12 16:44:46.698624,2025-03-12 16:44:46.716920,-48.919724,-48.384087,-30.538702,30,underground,0.018,31.0,210.0
211,9,alarm,297.227,297.263,00:58:57.227,00:58:57.263,3537.227008,3537.262712,2025-03-12 16:44:47.227008,2025-03-12 16:44:47.262712,-49.927567,-49.706264,-26.795177,30,underground,0.036,31.0,211.0
211,9,alarm,298.311,298.344,00:58:58.311,00:58:58.344,3538.31104,3538.344184,2025-03-12 16:44:48.311040,2025-03-12 16:44:48.344184,-50.10051,-49.306225,-30.004051,30,underground,0.033,31.0,212.0
211,9,alarm,300.999,301.027,00:59:00.999,00:59:01.027,3540.999424,3541.02732,2025-03-12 16:44:50.999424,2025-03-12 16:44:51.027320,-49.577427,-48.908085,-32.484352,30,underground,0.028,31.0,213.0
211,9,alarm,301.166,301.325,00:59:01.166,00:59:01.325,3541.165696,3541.325304,2025-03-12 16:44:51.165696,2025-03-12 16:44:51.325304,-51.686306,-51.077656,-20.21484,30,underground,0.16,31.0,214.0
211,9,alarm,303.269,303.296,00:59:03.269,00:59:03.296,3543.268608,3543.295864,2025-03-12 16:44:53.268608,2025-03-12 16:44:53.295864,-51.264046,-52.448345,-28.943575,30,underground,0.027,31.0,215.0
211,9,alarm,307.325,307.346,00:59:07.325,00:59:07.346,3547.325312,3547.345912,2025-03-12 16:44:57.325312,2025-03-12 16:44:57.345912,-48.917725,-47.188766,-29.773848,30,underground,0.021,31.0,216.0
211,9,alarm,309.561,309.586,00:59:09.561,00:59:09.586,3549.560832,3549.586424,2025-03-12 16:44:59.560832,2025-03-12 16:44:59.586424,-49.430195,-48.06618,-30.766464,30,underground,0.026,31.0,217.0
211,9,alarm,310.72,310.749,00:59:10.720,00:59:10.749,3550.72,3550.748792,2025-03-12 16:45:00.720000,2025-03-12 16:45:00.748792,-49.934944,-48.94568,-34.0627,30,underground,0.029,31.0,218.0
211,9,alarm,311.806,311.866,00:59:11.806,00:59:11.866,3551.805824,3551.865592,2025-03-12 16:45:01.805824,2025-03-12 16:45:01.865592,-51.055664,-50.6645,-22.800953,30,underground,0.06,31.0,219.0
211,9,alarm,312.37,312.412,00:59:12.370,00:59:12.412,3552.369792,3552.411768,2025-03-12 16:45:02.369792,2025-03-12 16:45:02.411768,-50.228622,-49.900875,-26.238022,30,underground,0.042,31.0,220.0
211,9,alarm,312.936,312.988,00:59:12.936,00:59:12.988,3552.935808,3552.987768,2025-03-12 16:45:02.935808,2025-03-12 16:45:02.987768,-50.160976,-49.703316,-20.440655,30,underground,0.052,31.0,221.0
211,9,alarm,313.529,313.632,00:59:13.529,00:59:13.632,3553.529472,3553.632376,2025-03-12 16:45:03.529472,2025-03-12 16:45:03.632376,-49.24916,-49.02925,-19.493753,30,underground,0.103,31.0,222.0
211,9,alarm,314.247,314.294,00:59:14.247,00:59:14.294,3554.246912,3554.294136,2025-03-12 16:45:04.246912,2025-03-12 16:45:04.294136,-50.205235,-50.456306,-22.243727,30,underground,0.047,31.0,223.0
211,9,alarm,314.951,314.999,00:59:14.951,00:59:14.999,3554.950656,3554.998904,2025-03-12 16:45:04.950656,2025-03-12 16:45:04.998904,-50.6646,-51.008926,-28.169672,30,underground,0.048,31.0,224.0
211,9,alarm,317.423,317.503,00:59:17.423,00:59:17.503,3557.422976,3557.503096,2025-03-12 16:45:07.422976,2025-03-12 16:45:07.503096,-51.42713,-50.957443,-23.19683,30,underground,0.08,31.0,225.0
211,9,alarm,320.842,320.881,00:59:20.842,00:59:20.881,3560.84224,3560.880504,2025-03-12 16:45:10.842240,2025-03-12 16:45:10.880504,-49.727627,-49.137505,-21.380867,30,underground,0.038,31.0,226.0
211,9,alarm,324.635,324.665,00:59:24.635,00:59:24.665,3564.63488,3564.664952,2025-03-12 16:45:14.634880,2025-03-12 16:45:14.664952,-51.334236,-51.871025,-28.209366,30,underground,0.03,31.0,227.0
211,9,alarm,324.73,324.742,00:59:24.730,00:59:24.742,3564.730112,3564.741624,2025-03-12 16:45:14.730112,2025-03-12 16:45:14.741624,-51.743008,-51.66038,-32.957882,30,underground,0.012,31.0,228.0
211,9,alarm,325.843,325.891,00:59:25.843,00:59:25.891,3565.843456,3565.89068,2025-03-12 16:45:15.843456,2025-03-12 16:45:15.890680,-49.635185,-49.84414,-24.800322,30,underground,0.047,31.0,229.0
211,9,alarm,331.521,331.558,00:59:31.521,00:59:31.558,3571.520768,3571.557624,2025-03-12 16:45:21.520768,2025-03-12 16:45:21.557624,-50.46351,-50.6548,-25.504875,30,underground,0.037,31.0,230.0
211,9,alarm,336.466,336.518,00:59:36.466,00:59:36.518,3576.46592,3576.51788,2025-03-12 16:45:26.465920,2025-03-12 16:45:26.517880,-49.51609,-49.883163,-20.960308,30,underground,0.052,31.0,231.0
211,9,alarm,337.076,337.103,00:59:37.076,00:59:37.103,3577.076352,3577.10348,2025-03-12 16:45:27.076352,2025-03-12 16:45:27.103480,-48.62839,-48.05504,-24.73378,30,underground,0.027,31.0,232.0
211,9,alarm,340.511,340.552,00:59:40.511,00:59:40.552,3580.510848,3580.551928,2025-03-12 16:45:30.510848,2025-03-12 16:45:30.551928,-48.985756,-48.653114,-27.41394,30,underground,0.041,31.0,233.0
211,9,alarm,353.186,353.216,00:59:53.186,00:59:53.216,3593.185664,3593.215736,2025-03-12 16:45:43.185664,2025-03-12 16:45:43.215736,-49.46994,-49.38446,-25.000029,30,underground,0.03,,
211,10,alarm,3.621,3.639,01:00:03.621,01:00:03.639,3603.620736,3603.638776,2025-03-12 16:45:53.620736,2025-03-12 16:45:53.638776,-51.820328,-54.110046,-20.808075,30,underground,0.018,32.0,1.0
